transaction_id,customer_id,transaction_date,period,days_from_launch,post_flag,ramp_flag,campaign_flag,country,device_type,customer_tenure,risk_tier,transaction_value_usd,verification_completed,verification_time_seconds,manual_review,payment_declined,support_contact,fraud_confirmed
TXN0013813,CUST018311,2026-02-26,Pre,-34,0,0,0,US,Mobile,Existing,Medium,52.37,0,135.62,0,0,0,0
TXN0038947,CUST013306,2026-04-13,Post,12,1,0,0,BR,Mobile,Existing,Low,42.08,1,35.39,0,0,0,0
TXN0002405,CUST002292,2026-02-05,Pre,-55,0,0,0,MX,Desktop,Existing,Low,135.34,1,103.97,0,0,0,0
TXN0058538,CUST019878,2026-05-14,Post,43,1,0,0,MX,Mobile,Existing,Low,19.51,1,35.75,0,0,0,0
TXN0033776,CUST021047,2026-04-04,Post,3,1,1,0,US,Mobile,Existing,Low,54.6,0,39.76,0,0,0,0
TXN0037283,CUST005872,2026-04-10,Post,9,1,0,0,BR,Desktop,Existing,Low,23.02,1,56.1,0,0,0,0
TXN0018205,CUST010398,2026-03-06,Pre,-26,0,0,0,US,Mobile,Existing,Medium,48.52,1,165.82,0,0,0,0
TXN0066548,CUST022817,2026-05-27,Post,56,1,0,0,US,Desktop,New,Medium,87.05,1,82.84,0,0,0,0
TXN0021996,CUST013698,2026-03-13,Pre,-19,0,0,0,US,Mobile,Existing,Low,28.41,1,104.43,0,0,0,0
TXN0002846,CUST001027,2026-02-06,Pre,-54,0,0,0,MX,Mobile,Existing,High,113.45,1,92.17,0,0,0,0
TXN0067269,CUST014487,2026-05-29,Post,58,1,0,0,BR,Mobile,Existing,High,23.6,1,364.07,1,0,0,0
TXN0065310,CUST025925,2026-05-26,Post,55,1,0,0,MX,Mobile,New,Low,117.82,1,38.46,0,0,0,0
TXN0063793,CUST011639,2026-05-23,Post,52,1,0,0,US,Mobile,New,Medium,140.04,1,26.25,0,0,0,0
TXN0003047,CUST010980,2026-02-06,Pre,-54,0,0,0,BR,Mobile,New,High,13.71,1,152.11,0,0,0,0
TXN0005720,CUST012096,2026-02-11,Pre,-49,0,0,0,US,Mobile,New,Low,113.38,1,39.18,0,0,0,0
TXN0027266,CUST012900,2026-03-23,Pre,-9,0,0,0,US,Mobile,Existing,Low,53.75,1,66.19,0,0,0,0
TXN0062399,CUST007238,2026-05-21,Post,50,1,0,0,MX,Desktop,Existing,Low,82.07,1,53.81,0,0,0,0
TXN0025373,CUST004023,2026-03-19,Pre,-13,0,0,0,US,Mobile,Existing,Medium,69.56,0,129.85,0,0,0,0
TXN0043083,CUST014348,2026-04-20,Post,19,1,0,0,US,Mobile,Existing,Medium,89.05,1,51.69,0,0,0,0
TXN0017560,CUST016003,2026-03-05,Pre,-27,0,0,0,MX,Desktop,Existing,Low,40.86,1,113.97,0,0,0,0
TXN0005285,CUST012144,2026-02-10,Pre,-50,0,0,0,BR,Desktop,New,Low,175.0,1,80.96,0,1,1,0
TXN0019231,CUST020288,2026-03-09,Pre,-23,0,0,0,US,Desktop,Existing,Low,115.66,1,70.96,0,0,0,0
TXN0031597,CUST010087,2026-03-31,Pre,-1,0,0,0,MX,Mobile,Existing,Low,21.15,1,95.73,1,0,0,0
TXN0008512,CUST022931,2026-02-17,Pre,-43,0,0,0,MX,Desktop,Existing,Low,68.17,1,44.7,0,1,0,0
TXN0053850,CUST001179,2026-05-07,Post,36,1,0,1,MX,Mobile,New,Medium,94.91,1,93.05,0,0,1,0
TXN0015506,CUST025730,2026-03-02,Pre,-30,0,0,0,BR,Desktop,New,Low,72.08,1,168.51,0,0,0,0
TXN0011244,CUST017248,2026-02-22,Pre,-38,0,0,0,BR,Mobile,New,High,109.61,1,106.25,0,1,0,1
TXN0060415,CUST002420,2026-05-17,Post,46,1,0,0,US,Desktop,New,Medium,56.25,1,97.84,1,0,0,0
TXN0002698,CUST007456,2026-02-05,Pre,-55,0,0,0,US,Mobile,New,Low,23.32,1,75.98,1,0,1,0
TXN0042944,CUST011295,2026-04-20,Post,19,1,0,0,US,Mobile,New,Low,123.55,1,34.93,0,1,0,0
TXN0024739,CUST000660,2026-03-18,Pre,-14,0,0,0,BR,Desktop,Existing,Medium,42.24,1,57.18,0,0,0,0
TXN0051937,CUST002229,2026-05-05,Post,34,1,0,1,MX,Mobile,New,Low,120.75,1,68.82,0,0,0,0
TXN0045757,CUST019964,2026-04-24,Post,23,1,0,0,BR,Desktop,Existing,Medium,153.96,1,58.11,0,0,0,0
TXN0014525,CUST016776,2026-02-27,Pre,-33,0,0,0,MX,Mobile,New,Low,256.48,1,59.59,0,0,0,0
TXN0003626,CUST013117,2026-02-07,Pre,-53,0,0,0,BR,Mobile,Existing,Low,209.0,0,40.03,0,0,1,0
TXN0051135,CUST001730,2026-05-04,Post,33,1,0,1,US,Mobile,Existing,Low,96.68,1,153.82,0,0,0,0
TXN0015192,CUST003925,2026-03-01,Pre,-31,0,0,0,US,Mobile,Existing,Medium,346.28,0,118.48,1,0,0,0
TXN0015913,CUST004109,2026-03-02,Pre,-30,0,0,0,US,Desktop,Existing,Low,477.55,1,63.72,0,0,0,0
TXN0061543,CUST023339,2026-05-19,Post,48,1,0,0,MX,Mobile,New,Low,72.0,1,105.58,0,0,0,0
TXN0006415,CUST018359,2026-02-12,Pre,-48,0,0,0,MX,Mobile,Existing,Medium,47.6,1,60.67,1,0,0,0
TXN0018965,CUST013039,2026-03-08,Pre,-24,0,0,0,MX,Mobile,Existing,Medium,83.11,0,78.85,1,0,0,0
TXN0032831,CUST004773,2026-04-02,Post,1,1,1,0,US,Desktop,Existing,Medium,69.17,1,136.4,1,0,0,0
TXN0021531,CUST024917,2026-03-12,Pre,-20,0,0,0,US,Mobile,Existing,High,16.26,1,51.69,0,0,0,0
TXN0050438,CUST013785,2026-05-02,Post,31,1,0,0,US,Mobile,Existing,Low,23.15,1,65.52,0,0,0,0
TXN0013814,CUST005044,2026-02-26,Pre,-34,0,0,0,US,Mobile,Existing,Low,75.16,0,114.31,0,0,0,0
TXN0035205,CUST025565,2026-04-06,Post,5,1,1,0,BR,Mobile,Existing,High,101.77,1,148.77,1,1,0,0
TXN0009635,CUST015285,2026-02-19,Pre,-41,0,0,0,BR,Mobile,Existing,Low,156.79,1,41.57,0,0,0,0
TXN0018311,CUST015248,2026-03-07,Pre,-25,0,0,0,MX,Desktop,Existing,Medium,18.35,1,214.93,1,0,0,0
TXN0054177,CUST021435,2026-05-07,Post,36,1,0,1,BR,Desktop,New,Medium,98.59,1,67.26,0,0,0,0
TXN0025215,CUST014675,2026-03-19,Pre,-13,0,0,0,MX,Desktop,Existing,Low,39.21,0,294.98,1,0,0,0
TXN0023958,CUST019350,2026-03-17,Pre,-15,0,0,0,CR,Mobile,Existing,Low,248.53,1,71.22,0,0,0,0
TXN0062477,CUST006348,2026-05-21,Post,50,1,0,0,BR,Mobile,New,Low,48.47,1,75.7,0,0,0,0
TXN0064043,CUST025808,2026-05-23,Post,52,1,0,0,US,Mobile,New,Low,55.94,1,37.02,0,0,0,0
TXN0043137,CUST003398,2026-04-20,Post,19,1,0,0,US,Mobile,Existing,Low,32.22,1,50.37,0,0,1,0
TXN0050100,CUST019038,2026-05-02,Post,31,1,0,0,US,Mobile,New,Medium,6.25,1,37.54,0,1,0,0
TXN0051468,CUST006131,2026-05-04,Post,33,1,0,1,MX,Desktop,Existing,Low,96.2,1,31.59,0,0,0,0
TXN0000853,CUST000277,2026-02-02,Pre,-58,0,0,0,MX,Mobile,Existing,Low,22.13,1,118.02,0,0,0,0
TXN0042626,CUST004315,2026-04-19,Post,18,1,0,0,US,Desktop,Existing,Low,72.8,1,59.92,0,0,0,0
TXN0067611,CUST017375,2026-05-29,Post,58,1,0,0,MX,Mobile,Existing,Medium,82.42,1,87.74,0,0,0,0
TXN0065656,CUST019102,2026-05-26,Post,55,1,0,0,MX,Mobile,Existing,Low,36.41,1,101.5,0,0,0,0
TXN0063103,CUST012889,2026-05-22,Post,51,1,0,0,BR,Desktop,New,Low,132.29,1,34.83,0,0,0,0
TXN0063103,CUST012889,2026-05-22,Post,51,1,0,0,br,Desktop,New,Low,132.29,1,34.83,0,0,0,0
TXN0066889,CUST025871,2026-05-28,Post,57,1,0,0,MX,Mobile,New,Low,47.62,1,43.28,0,0,0,0
TXN0066459,CUST013535,2026-05-27,Post,56,1,0,0,BR,Mobile,Existing,Low,26.49,1,55.71,0,0,0,0
TXN0027081,CUST015781,2026-03-23,Pre,-9,0,0,0,MX,Desktop,New,Medium,69.09,1,34.87,0,0,0,0
TXN0055818,CUST010285,2026-05-10,Post,39,1,0,1,US,Desktop,New,Low,154.93,0,273.69,1,0,0,0
TXN0010034,CUST010167,2026-02-19,Pre,-41,0,0,0,US,Desktop,Existing,Medium,245.66,1,104.18,0,0,0,0
TXN0036863,CUST025354,2026-04-09,Post,8,1,0,0,US,Mobile,New,Low,77.48,1,112.92,0,0,0,0
TXN0014071,CUST000123,2026-02-27,Pre,-33,0,0,0,US,Mobile,New,Low,87.21,0,93.36,0,0,0,0
TXN0003853,CUST005350,2026-02-08,Pre,-52,0,0,0,MX,Mobile,Existing,Medium,34.03,1,356.48,1,0,0,0
TXN0049259,CUST007002,2026-04-30,Post,29,1,0,0,BR,Mobile,Existing,Low,57.42,1,37.59,0,0,0,0
TXN0045516,CUST019907,2026-04-24,Post,23,1,0,0,MX,Desktop,Existing,Medium,14.78,1,150.42,0,1,0,0
TXN0037573,CUST009539,2026-04-10,Post,9,1,0,0,US,Mobile,Existing,Low,173.16,1,36.88,0,0,0,0
TXN0001358,CUST008561,2026-02-03,Pre,-57,0,0,0,CR,Desktop,Existing,Medium,79.86,1,124.41,1,0,0,0
TXN0007451,CUST010235,2026-02-14,Pre,-46,0,0,0,US,Mobile,Existing,Low,121.72,0,31.91,0,0,1,0
TXN0044121,CUST022772,2026-04-22,Post,21,1,0,0,BR,Mobile,New,Medium,34.3,1,112.33,0,0,0,0
TXN0054990,CUST006979,2026-05-08,Post,37,1,0,1,BR,Desktop,Existing,Medium,41.63,1,67.97,0,0,0,0
TXN0052010,CUST022061,2026-05-05,Post,34,1,0,1,US,Mobile,New,Medium,226.19,1,78.2,0,0,0,0
TXN0057183,CUST001250,2026-05-12,Post,41,1,0,0,US,Mobile,Existing,Low,21.15,1,23.46,0,0,0,0
TXN0016443,CUST013097,2026-03-03,Pre,-29,0,0,0,BR,Mobile,Existing,Low,152.9,1,66.19,0,0,0,0
TXN0010584,CUST019950,2026-02-20,Pre,-40,0,0,0,US,Mobile,Existing,Low,89.46,1,245.24,1,0,1,0
TXN0061680,CUST001631,2026-05-19,Post,48,1,0,0,US,Desktop,Existing,High,42.23,1,46.35,0,1,0,0
TXN0065050,CUST014034,2026-05-25,Post,54,1,0,0,US,Mobile,New,Medium,388.31,1,39.28,1,0,0,0
TXN0006878,CUST014129,2026-02-13,Pre,-47,0,0,0,BR,Mobile,Existing,Low,105.13,1,66.53,0,0,0,0
TXN0012870,CUST015877,2026-02-25,Pre,-35,0,0,0,BR,Desktop,New,Low,230.56,1,74.3,0,0,0,0
TXN0067758,CUST017403,2026-05-30,Post,59,1,0,0,US,Desktop,New,High,104.55,1,47.34,0,0,0,0
TXN0002347,CUST004029,2026-02-05,Pre,-55,0,0,0,CR,Mobile,Existing,Medium,32.98,1,82.25,0,0,1,0
TXN0039416,CUST006741,2026-04-14,Post,13,1,0,0,MX,Mobile,Existing,Medium,118.12,1,31.61,1,0,0,0
TXN0037524,CUST014407,2026-04-10,Post,9,1,0,0,US,Mobile,Existing,Low,16.83,0,42.02,0,0,0,0
TXN0014888,CUST002560,2026-02-28,Pre,-32,0,0,0,BR,Mobile,Existing,Medium,43.5,0,143.14,0,0,0,0
TXN0010201,CUST001060,2026-02-20,Pre,-40,0,0,0,MX,Mobile,Existing,Low,175.94,1,32.45,0,0,0,0
TXN0006604,CUST005493,2026-02-13,Pre,-47,0,0,0,BR,Mobile,New,Medium,40.99,1,332.43,1,1,0,0
TXN0014647,CUST009264,2026-02-28,Pre,-32,0,0,0,MX,Desktop,New,Low,39.68,1,58.97,0,0,0,0
TXN0054030,CUST020852,2026-05-07,Post,36,1,0,1,US,Mobile,New,Medium,102.8,1,92.7,1,0,0,0
TXN0005156,CUST015987,2026-02-10,Pre,-50,0,0,0,MX,Mobile,Existing,Medium,70.88,0,71.08,0,0,0,0
TXN0034989,CUST016881,2026-04-06,Post,5,1,1,0,US,Mobile,Existing,Low,99.73,1,35.08,0,0,1,0
TXN0009842,CUST020270,2026-02-19,Pre,-41,0,0,0,US,Desktop,Existing,Medium,49.07,1,136.69,0,0,0,0
TXN0038619,CUST006893,2026-04-12,Post,11,1,0,0,US,Mobile,New,Low,57.92,1,94.97,0,0,0,0
TXN0026152,CUST011092,2026-03-21,Pre,-11,0,0,0,BR,Desktop,New,Low,21.18,1,205.14,0,0,0,0
TXN0052218,CUST022217,2026-05-05,Post,34,1,0,1,US,Mobile,Existing,Low,387.71,1,42.18,0,0,0,0
TXN0015911,CUST018370,2026-03-02,Pre,-30,0,0,0,BR,Desktop,Existing,Medium,154.61,1,62.55,0,0,0,0
TXN0059281,CUST008543,2026-05-15,Post,44,1,0,0,MX,Mobile,New,Low,44.91,1,24.48,0,0,0,0
TXN0061092,CUST007030,2026-05-18,Post,47,1,0,0,CR,Desktop,New,Low,92.52,1,31.68,0,0,0,0
TXN0043456,CUST001339,2026-04-20,Post,19,1,0,0,BR,Desktop,New,Low,104.98,1,30.61,0,0,0,0
TXN0021606,CUST012149,2026-03-13,Pre,-19,0,0,0,CR,Desktop,Existing,Low,119.84,1,90.13,0,0,0,0
TXN0065115,CUST025324,2026-05-25,Post,54,1,0,0,US,Mobile,New,Low,129.48,1,39.26,0,0,0,0
TXN0054334,CUST010679,2026-05-08,Post,37,1,0,1,US,Mobile,New,Low,76.12,1,79.26,0,0,0,0
TXN0010760,CUST017790,2026-02-21,Pre,-39,0,0,0,US,Mobile,New,Low,34.94,1,100.52,0,0,0,0
TXN0041575,CUST004582,2026-04-17,Post,16,1,0,0,US,Mobile,Existing,Low,63.82,1,46.02,0,0,0,0
TXN0050095,CUST000377,2026-05-02,Post,31,1,0,0,BR,Desktop,New,Medium,11.04,1,37.8,0,0,0,0
TXN0030729,CUST002408,2026-03-30,Pre,-2,0,0,0,BR,Desktop,New,Medium,418.61,1,113.57,0,0,0,0
TXN0024621,CUST001417,2026-03-18,Pre,-14,0,0,0,US,Mobile,Existing,Medium,176.44,1,127.81,0,0,0,0
TXN0022706,CUST017353,2026-03-15,Pre,-17,0,0,0,BR,Mobile,New,Low,196.55,1,49.03,0,0,0,0
TXN0034004,CUST024498,2026-04-04,Post,3,1,1,0,BR,Mobile,Existing,Low,40.04,0,50.08,0,0,0,0
TXN0064044,CUST003437,2026-05-23,Post,52,1,0,0,US,Mobile,Existing,Medium,50.54,1,52.84,0,0,0,0
TXN0007342,CUST015943,2026-02-14,Pre,-46,0,0,0,US,Mobile,Existing,Low,114.8,1,100.5,1,0,0,0
TXN0000955,CUST021514,2026-02-02,Pre,-58,0,0,0,MX,Desktop,New,Low,38.9,1,44.09,0,0,0,0
TXN0034581,CUST009366,2026-04-05,Post,4,1,1,0,CR,Mobile,New,Medium,164.65,0,88.58,1,0,0,0
TXN0036718,CUST002226,2026-04-09,Post,8,1,0,0,BR,Mobile,Existing,Medium,43.3,1,39.32,0,0,0,0
TXN0005127,CUST011532,2026-02-10,Pre,-50,0,0,0,CR,Mobile,Existing,Low,288.16,1,61.92,0,0,0,0
TXN0054807,CUST000141,2026-05-08,Post,37,1,0,1,CR,Mobile,Existing,Low,61.64,1,62.22,0,0,0,0
TXN0050634,CUST025746,2026-05-03,Post,32,1,0,0,MX,Mobile,New,Low,96.13,1,43.13,0,0,0,0
TXN0001098,CUST001150,2026-02-03,Pre,-57,0,0,0,MX,Mobile,Existing,High,218.95,1,248.04,0,0,0,0
TXN0036494,CUST016236,2026-04-08,Post,7,1,0,0,MX,Mobile,New,High,41.16,1,144.9,1,0,0,0
TXN0044703,CUST019260,2026-04-23,Post,22,1,0,0,BR,Mobile,Existing,Low,142.48,1,46.39,0,0,0,0
TXN0037595,CUST013188,2026-04-10,Post,9,1,0,0,BR,Desktop,Existing,Medium,148.62,1,40.49,0,0,0,0
TXN0045753,CUST010358,2026-04-24,Post,23,1,0,0,BR,Mobile,Existing,Low,47.68,1,19.32,0,0,1,0
TXN0053208,CUST015097,2026-05-06,Post,35,1,0,1,MX,Mobile,New,High,169.36,1,105.26,1,0,0,0
TXN0058893,CUST018854,2026-05-14,Post,43,1,0,0,US,Desktop,Existing,Medium,37.21,1,164.21,1,0,0,0
TXN0007676,CUST011303,2026-02-15,Pre,-45,0,0,0,MX,Desktop,New,Low,122.92,1,107.56,0,0,1,0
TXN0005720,CUST012096,2026-02-11,Pre,-49,0,0,0,US,Mobile,New,Low,113.38,1,39.18,0,0,0,0
TXN0036527,CUST023984,2026-04-08,Post,7,1,0,0,MX,Mobile,Existing,Medium,33.21,1,111.21,1,0,0,0
TXN0030941,CUST012994,2026-03-30,Pre,-2,0,0,0,mx,Mobile,New,Low,401.67,1,70.92,0,0,0,0
